ID,name,address,zipcode,city,st,citystzip,country,type,Include,website,contact_fkey,hours,tags,desc_english,lang_other,desc_lang_other,image_fkey,image_licsense,image_credit,email,ismailpub,phone_private,phone_public,lon,lat,temp_lon,temp_lat,Source,Completed by,organic,fair-trade,coop,coop_type
792,The Back of the Yards Neighborhood Council,1751 W 47th Street,60609,Chicago,IL,"Chicago, IL 60609",USA,Association Office,yes,bync.org,,,,,,,,,,,,,,-87.66897174,41.80847483,#ERROR!,#ERROR!,Shareable Map,SE,,,,
793,The Back Office Cooperative,"333 South Wabash Ave, Suite 2750",60603,Chicago,IL,"Chicago, IL 60603",USA,Workers Collective,yes,http://www.thebackofficecoop.org/,,,,,,,,,,,,,,-87.62598565,41.87782969,#ERROR!,#ERROR!,Shareable Map,SE,,,,
794,The Chicago Collective,POB 7358,60680,Chicago,IL,"Chicago, IL 60680",USA,,no adrs,https://www.ic.org/directory/maps/,,,,,,,,,,,,,,-87.64,41.88,,,SEWG,DC,,,,
795,The Community of the Holy Trinity,3748 W EastWood Ave #2 ,60660,Chicago,IL,"Chicago, IL 60660",USA,Housing Coop,yes,https://www.facebook.com/Community-of-the-Holy-Trinity-178817609238/,,,,,,,,,,,,,,-87.722613,41.965844,#ERROR!,#ERROR!,SEWG,DC,,,,
796,The Dancers Resource,,,Chicago,IL,"Chicago, IL ",USA,Social Workshop,no adrs,https://actorsfund.org/services-and-programs/dancers-resource,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
798,The Field Museum,1400 Lake Shore Dr,60605,Chicago,IL,"Chicago, IL 60605",USA,museum,yes,fieldmuseum.org,,,,,,,,,,,,,,-87.61919927,41.86475699,#ERROR!,#ERROR!,Accelerate77,SE,,,,
799,The Greater Englewood Comm. Dev. Corp.,815 W 63rd Street,60621,Chicago,IL,"Chicago, IL 60621",USA,Social Workshop,yes,http://greaterenglewoodcdc.org,,,,,,,,,,,,,,-87.64542043,41.77965151,#ERROR!,#ERROR!,Steve Ediger,SE,,,,
800,The Green Chicago Restaurant Coalition,"30 E Wacker Dr, #1200",60601,Chicago,IL,"Chicago, IL 60601",USA,Association Office,yes,http://www.greenchicago.org/,,,,,,,,,,,,,,-87.6263107,41.88691547,#ERROR!,#ERROR!,Accelerate77,SE,,,,
801,The Green Exchange,2545 W Diversey Ave #213,60647,Chicago,IL,"Chicago, IL 60647",USA,Coworking Space,yes,http://www.greenexchange.com/,,,,,,,,,,,,,,-87.69181978,41.93204687,#ERROR!,#ERROR!,Shareable Map,SE,,,,
802,The HUB Housing Cooperative,2358 S Marshall Blvd,60623,Chicago,IL,"Chicago, IL 60623",USA,Housing Coop,yes,https://www.facebook.com/HUBHousingCooperative,,,,,,,,,,,,,,-87.69909534,41.84898579,#ERROR!,#ERROR!,Fellowship of Intentional Communities,SE,,,,
803,The HUB,2358 S Marshall Blvd Chicago,60623,Chicago,IL,"Chicago, IL 60623",USA,Housing Coop,yes,http://chicagocoop.net/directory/,,,,,,,,,,,,,,-87.6995606,41.8483297,#ERROR!,#ERROR!,SEWG,DC,,,,
804,The Imaginal Cell,Pulaski & North,,Chicago,IL,"Chicago, IL ",USA,Housing Coop,no adrs,http://imaginalcellchicago.com/,,,,,,,,,,,,,,-87.7271788,41.9391102,,,SEWG,DC,,,,
805,The Plant Chicago,1400 W 46th St,60609,Chicago,IL,"Chicago, IL 60609",USA,Farm,yes,http://www.plantchicago.com/,,,,,,,,,,,,,,-87.66029162,41.81058176,#ERROR!,#ERROR!,Shareable Map,SE,,,,
806,The Recyclery Collective,7628 N Paulina St,60626,Chicago,IL,"Chicago, IL 60626",USA,Bicycle Store,yes,therecyclery.org,,,,,,,,,,,,,773-262-5900,-87.67318087,42.01990194,#ERROR!,#ERROR!,Shareable Map,SE,,,,
807,The Renaissance Collaborative (TRC),3757 S. Wabash Avenue,60653,Chicago,IL,"Chicago, IL 60653",USA,Social Workshop,yes,www.trcwabash.org/,,,,,,,,,,,,,,-87.62476668,41.82614039,#ERROR!,#ERROR!,Accelerate77,SE,,,,
808,The Resurrection Project,1818 S. Paulina Ave,60608,Chicago,IL,"Chicago, IL 60608",USA,Social Workshop,yes,http://www.resurrectionproject.org/About-Us/index.html,,,,,,,,,,,,,,-87.66873171,41.85741502,#ERROR!,#ERROR!,Accelerate77,SE,,,,
809,The Riverbank Neighbors,2546 W. Hutchinson Street,60618,Chicago,IL,"Chicago, IL 60618",USA,Social Workshop,yes,http://www.riverbankneighbors.org/index.htm,,,,,,,,,,,,,,-87.69283514,41.95864291,#ERROR!,#ERROR!,Accelerate77,SE,,,,
810,The Roost,1245 W Jarvis,60626,Chicago,IL,"Chicago, IL 60626",USA,Housing Coop,yes,http://chicagocoop.net/directory/,,,,,,,,,,,,,,-87.6641431,42.0158521,#ERROR!,#ERROR!,SEWG,DC,,,,
811,The Seminary Co-op Bookstores,5751 S Woodlawn Ave,60637,Chicago,IL,"Chicago, IL 60637",USA,book store,yes,semcoop.com,,,,,,,,,,,,,(773) 752-4381,-87.59634508,41.79051861,#ERROR!,#ERROR!,Shareable Map,SE,,,,
812,The Urban Canopy,1400 W 46th St.,60680,Chicago,IL,"Chicago, IL 60680",USA,Farm,yes,www.TheUrbanCanopy.org,,,,,,,,,,,,,,-87.66029162,41.81058176,#ERROR!,#ERROR!,Accelerate77,SE,,,,
813,The Urban Islander’s Market at Treasure Island,2121 N. Clybourn Ave.,60614,Chicago,IL,"Chicago, IL 60614",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.66164626,41.91974181,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
814,The WasteShed,914 N. California Ave.,60622,Chicago,IL,"Chicago, IL 60622",USA,Second Hand Shop,yes,http://www.thewasteshed.com/,,,,,,,,,,,,,,-87.69685063,41.89799753,#ERROR!,#ERROR!,Accelerate77,SE,,,,
815,Thomas Street Garden,2655 W. Thomas St.,60647,Chicago,IL,"Chicago, IL 60647",USA,Community Garden,yes,http://www.facebook.com/thomasstreetgarden,,,,,,,,,,,,,,-87.69336154,41.90104816,#ERROR!,#ERROR!,Accelerate77,SE,,,,
817,Three Walls,119 N Peoria St,60607,Chicago,IL,"Chicago, IL 60607",USA,Arts Centre,yes,three-walls.org,,,,,,,,,,,,,,-87.64966927,41.88396167,#ERROR!,#ERROR!,Shareable Map,SE,,,,
818,Thurgood Marshall Branch Library,7506 S. Racine Avenue,60620,Chicago,IL,"Chicago, IL 60620",USA,Library,yes,http://www.chipublib.org/locations/5,,,,,,,,,,,,,,-87.65401338,41.75760927,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
819,TITAN INSURANCE,5415 N LINCOLN AVE,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,1-800-848-2687,-87.6924785,41.9800226,,,SEWG,DC,,,,
820,TOGETHER SYSTEMS,,,Chicago,IL,"Chicago, IL ",USA,social Workshop,no adrs,https://togethersystems.org/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
821,Toman Branch Library,2708 S. Pulaski Road,60623,Chicago,IL,"Chicago, IL 60623",USA,Library,yes,http://www.chipublib.org/locations/78,,,,,,,,,,,,,,-87.72458471,41.84224929,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
822,Tranquil Garden,1436-38 E 68th St,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.589544,41.771742,,,SEWG,DC,,,,
823,Transition Rogers Park,1336 W. Birchwood Ave,60626,Chicago,IL,"Chicago, IL 60626",USA,Social Workshop,yes,https://www.facebook.com/Transition-Rogers-Park-212090655497787/,,,,,,,,,,,,,,-87.66443409,42.018318,#ERROR!,#ERROR!,Accelerate77,SE,,,,
824,TRAVELEX CANADA,10 S WACKER DR,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(312) 683-0700,-87.6372737,41.8813538,,,SEWG,DC,,,,
825,Trinity U.C.C. Federal Credit Union,400 W 95th St,60628,Chicago,IL,"Chicago, IL 60628",USA,Credit Union,yes,http://creditunionaccess.com/cu23245.htm,,,,,,,,,,,,,(773)966-1505,-87.63396052,41.72076868,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
826,True Nature Health Foods,7000 N Glenwood Ave,60626,Chicago,IL,"Chicago, IL 60626",USA,supermarket,yes,truenaturefoods.com,,,,,,,,,,,,,,-87.66630968,42.009134,#ERROR!,#ERROR!,Shareable Map,SE,,,,
827,TRUSTMARK INSURANCE CO,400 FIELD DRIVE,60045,Lake Forest,IL,"Lake Forest, IL 60045",USA,cooperative,yes,http://www.trustmarkcompanies.com,,,,,,,,,,,,,847.615.1500,-87.8996113,42.2462007,#ERROR!,#ERROR!,SEWG,DC,,,,
828,Tudor Gables Building,,,Chicago,IL,"Chicago, IL ",USA,Housing Coop,no adrs,http://chicagocoop.net/directory/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
829,Turtle Park and Garden,4900 N Troy St,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.707649,41.970419,,,SEWG,DC,,,,
830,Tutor-Mentor Connection,Merchandise Mart PO Box 3303,60654,Chicago,IL,"Chicago, IL 60654",USA,Social Workshop,yes,http:/www.tutormentorexchange.net,,,,,,,,,,,,,,-87.636511,41.887141,#ERROR!,#ERROR!,Steve Ediger,SE,,,,
831,U-Farm IIT,3350 S Michigan Ave,60616,Chicago,IL,"Chicago, IL 60616",USA,Community Garden,yes,https://www.facebook.com/U.Farm.IIT,,,,,,,,,,,,,,-87.62340467,41.83377225,#ERROR!,#ERROR!,Accelerate77,SE,,,,
832,U.S. Employees Credit Union,230 S Dearborn St Suite 2962,60604,Chicago,IL,"Chicago, IL 60604",USA,Credit Union,yes,https://www.myusecu.org/,,,,,,,,,,,,,(312)922-5310,-87.62943278,41.87908519,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
833,U.S. Employees Credit Union,610 S Canal St #240,60607,Chicago,IL,"Chicago, IL 60607",USA,Credit Union,yes,usemployees.org,,,,,,,,,,,,,,-87.6395216,41.87429136,#ERROR!,#ERROR!,Shareable Map,SE,,,,
835,Ujamaa Community Land Trust,Englewood,,Chicago,IL,"Chicago, IL ",USA,social Workshop,no adrs,https://www.facebook.com/ujamaaclt/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
836,Ujima Garden,545 N Central Park Ave,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.7159343,41.8915217,,,SEWG,DC,,,,
837,UKRAINIAN NATIONAL CU ASSN,2315 W CHICAGO AVE,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,, (773) 489-0533,-87.6850904,41.8955144,,,SEWG,DC,,,,
838,Ukrainian Village Babysitting Coop,,60622,Chicago,IL,"Chicago, IL 60622",USA,cooperative,no adrs,https://www.sittingaround.com/find-babysitting-cooperatives/US/illinois/chicago/60622/796/ukrainian-village/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
839,Underground Film Festival,2646 N Milwaukee Ave,60647,Chicago,IL,"Chicago, IL 60647",USA,Arts Centre,yes,http://cuff.org/,,,,,,,,,,,,,,-87.70880568,41.92981768,#ERROR!,#ERROR!,Shareable Map,SE,,,,
841,Unified Homeowners of Illinois Federal Credit Union,4464 N Milwaukee Ave,60630,Chicago,IL,"Chicago, IL 60630",USA,Credit Union,yes,http://uhifcu.virtualcu.net/,,,,,,,,,,,,,(773)283-9340,-87.75568409,41.96188759,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
847,UNITED CREDIT UNION,1526 E 55TH ST # 3,60615,Chicago,IL,"Chicago, IL 60615",USA,Credit Union,yes,https://www.unitedcreditunion.com/contact-us/,,,,,,,,,,,,,(773) 843-8900,-87.5885461,41.7961907,#ERROR!,#ERROR!,SEWG,DC,,,,
842,United Credit Union,4444 S Pulaski Rd,60632,Chicago,IL,"Chicago, IL 60632",USA,Credit Union,yes,http://www.unitedcreditunion.com/,,,,,,,,,,,,,(773)376-6000,-87.72385201,41.81254219,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
846,UNITED CREDIT UNION,4444 S PULASKI RD,60632,Chicago,IL,"Chicago, IL 60632",USA,Credit Union,yes,https://www.unitedcreditunion.com/contact-us/,,,,,,,,,,,,,(773) 376-6000,-87.7239957,41.8118736,#ERROR!,#ERROR!,SEWG,DC,,,,
843,UNITED CREDIT UNION,5901 N CICERO AVE # 106,60646,Chicago,IL,"Chicago, IL 60646",USA,Credit Union,yes,https://www.unitedcreditunion.com/,,,,,,,,,,,,,1-800-848-3444,-87.7480762,41.9889186,#ERROR!,#ERROR!,SEWG,DC,,,,
848,UNITED NATIONAL MAINTENANCE CO,1550 S INDIANA AVE # 300,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,800) 248-8558,-87.6228437,41.8606586,,,SEWG,DC,,,,
849,UNITED SECURITY SVC,1550 S INDIANA AVE # 30,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,800) 248-8558,-87.6228617,41.8606092,,,SEWG,DC,,,,
850,UNITED SERVICE CO,1550 S INDIANA,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,800) 248-8558,-87.6228617,41.8606092,,,SEWG,DC,,,,
851,UNITED TEMPS,1550 S INDIANA AVE # 300,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,800) 248-8558,-87.6228437,41.8606586,,,SEWG,DC,,,,
852,UNITED TEMPS,2904 W CERMAK RD,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(773) 521-7005,-87.6997366,41.852262,,,SEWG,DC,,,,
853,United Winthrop Tower,4848 n Winthrop,60640,Chicago,IL,"Chicago, IL 60640",USA,Housing Coop,yes,https://www.unitedwinthroptowercooperative.com/,,,,,,,,,,,,,,-87.6581901,41.9709114,#ERROR!,#ERROR!,SEWG,DC,,,,
854,Unity Garden,5102 W Fulton St,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.753106,41.886043,,,SEWG,DC,,,,
855,Unity Park,1900 S Kostner Ave,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.7349412,41.8545684,,,SEWG,DC,,,,
856,Uptown Branch Library,929 W. Buena Avenue,60613,Chicago,IL,"Chicago, IL 60613",USA,Library,yes,http://www.chipublib.org/locations/87,,,,,,,,,,,,,,-87.65349699,41.95835307,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
857,Uptown Farmers Market at Weiss Memorial Hospital,4646 N. Marine Drive,60640,Chicago,IL,"Chicago, IL 60640",USA,Farmers Market,yes,https://www.weisshospital.com/connect-with-us/farmers-market,,,,,,,,,,,,,,-87.64892966,41.96635768,#ERROR!,#ERROR!,Accelerate77,SE,,,,
858,Uptown United,4753 North Broadway #822,60640,Chicago,Il,"Chicago, Il 60640",USA,Social Workshop,yes,http://www.uptownunited.org/,,,,,,,,,,,,,,-87.65918808,41.96824751,#ERROR!,#ERROR!,Accelerate77,SE,,,,
859,Urban Array,2201 S Halsted,60608,Chicago,IL,"Chicago, IL 60608",USA,Social Workshop,yes,https://urbanarray.org/,,,,,,,,,,,,,,-87.6461661,41.8524124,#ERROR!,#ERROR!,SEWG,DC,,,,
860,Urban Gateways,205 W Randolph St # 1700,60606,Chicago,IL,"Chicago, IL 60606",USA,Arts Centre,yes,urbangateways.org,,,,,,,,,,,,,,-87.63396595,41.88437884,#ERROR!,#ERROR!,Shareable Map,SE,,,,
861,Urban Habitat,3409 N. Hamlin Ave.,60618,Chicago,IL,"Chicago, IL 60618",USA,Social Workshop,yes,www.urbanhabitatchicago.org,,,,,,,,,,,,,,-87.7223163,41.94295685,#ERROR!,#ERROR!,Accelerate77,SE,,,,
862,US AVIATION,1550 S INDIANA AVE # 300,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,800) 248-8558,-87.6228437,41.8606586,,,SEWG,DC,,,,
863,US EMPLOYEES CREDIT UNION,30 S DEARBORN ST # 2962,60604,Chicago,IL,"Chicago, IL 60604",USA,Credit Union,yes,https://www.myusecu.org,,,,,,,,,,,,,(312) 922-5310,-87.6296593,41.881569,#ERROR!,#ERROR!,SEWG,DC,,,,
864,US EMPLOYEES CREDIT UNION,610 S CANAL ST # 240,60607,Chicago,IL,"Chicago, IL 60607",USA,Credit Union,yes,https://www.myusecu.org,,,,,,,,,,,,,(312)922-5310,-87.6400076,41.8739471,#ERROR!,#ERROR!,SEWG,DC,,,,
865,VA SOUTH DIV CREDIT UNION,820 S DAMEN AVE # 1408,60612,Chicago,IL,"Chicago, IL 60612",USA,Credit Union,yes,https://www.sdcu.org,,,,,,,,,,,,,(312) 243-8592,-87.6769904,41.8699473,#ERROR!,#ERROR!,SEWG,DC,,,,
866,Vedgewater Gardens,6300 N Broadway,60640,Chicago,Il,"Chicago, Il 60640",USA,Community Garden,yes,http://www.petersongarden.org/,,,,,,,,,,,,,,-87.66054936,41.99637851,#ERROR!,#ERROR!,Accelerate77,SE,,,,
867,Velma Johnson Memorial Garden,3401 W Flournoy St,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.7108918,41.8726167,,,SEWG,DC,,,,
868,Veteran’s Peace Garden,5413 W Madison St,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.760779,41.8799629,,,SEWG,DC,,,,
869,Victory Garden,8911 S Exchange Ave,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.552306,41.7332759,,,SEWG,DC,,,,
870,Vodak-East Side Branch Library,3710 E. 106th Street,60617,Chicago,IL,"Chicago, IL 60617",USA,Library,yes,http://www.chipublib.org/locations/24,,,,,,,,,,,,,,-87.53365379,41.70263496,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
871,Walker Branch Library,11071 S. Hoyne Avenue,60643,Chicago,IL,"Chicago, IL 60643",USA,Library,yes,http://www.chipublib.org/locations/80,,,,,,,,,,,,,,-87.67413709,41.69240893,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
872,Warner Park and Garden,1446 W Warner Ave,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.666194,41.957329,,,SEWG,DC,,,,
873,Washington Park Chicago Botanic Garden’s Windy City Harvest Market,555 E. 51st St.,60615,Chicago,IL,"Chicago, IL 60615",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.61571017,41.80201496,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
874,Water Works Branch Library,163 E. Pearson Street,60611,Chicago,IL,"Chicago, IL 60611",USA,Library,yes,http://www.chipublib.org/locations/171,,,,,,,,,,,,,,-87.62320804,41.89750589,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
875,We Farm America,2545 W Diversey Ave #213,60647,Chicago,IL,"Chicago, IL 60647",USA,garden centre,yes,http://wefarmamerica.com/,,,,,,,,,,,,,,-87.69181978,41.93204687,#ERROR!,#ERROR!,Shareable Map,SE,,,,
876,WECAN - Woodlawn East Community And Neighbors,6450 S. Stony Island Ave.,60637,Chicago,IL,"Chicago, IL 60637",USA,Association Office,yes,www.wecanwoodlawn.org,,,,,,,,,,,,,,-87.58646646,41.77785143,#ERROR!,#ERROR!,Accelerate77,SE,,,,
877,Weiss Uptown Farmers Market,4646 N. Marine Dr.,60640,Chicago,IL,"Chicago, IL 60640",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.64892966,41.96635768,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
878,West Belmont Branch Library,3104 N. Narragansett Avenue,60634,Chicago,IL,"Chicago, IL 60634",USA,Library,yes,http://www.chipublib.org/locations/83,,,,,,,,,,,,,,-87.78596635,41.93662158,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
879,West Chicago Avenue Branch Library,4844 West Chicago Avenue,60651,Chicago,IL,"Chicago, IL 60651",USA,Library,yes,http://www.chipublib.org/locations/139/,,,,,,,,,,,,,,-87.74690961,41.89508499,#ERROR!,#ERROR!,Accelerate77,SE,,,,
880,West Englewood Branch Library,1745 W. 63rd Street,60636,Chicago,IL,"Chicago, IL 60636",USA,Library,yes,http://www.chipublib.org/locations/135,,,,,,,,,,,,,,-87.66812837,41.7793058,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
881,West Humboldt Park Family & Comm. Dev. Cncl.,3620 W Chicago Ave.,60651,Chicago,Il,"Chicago, Il 60651",USA,Association Office,yes,http://www.whpdevelopmentcouncil.net/index.html,,,,,,,,,,,,,,-87.71717258,41.8955426,#ERROR!,#ERROR!,Accelerate77,SE,,,,
882,West Humboldt Park Farmers Market *,3601 W. Chicago Ave.,60651,Chicago,IL,"Chicago, IL 60651",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.71633352,41.89537072,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
883,West Lawn Branch Library,4020 W. 63rd St.,60629,Chicago,IL,"Chicago, IL 60629",USA,Library,yes,http://www.chipublib.org/locations/84/,,,,,,,,,,,,,,-87.72357041,41.77873851,#ERROR!,#ERROR!,Accelerate77,SE,,,,
884,West Pullman Branch Library,830 W. 119th St.,60643,Chicago,IL,"Chicago, IL 60643",USA,Library,yes,http://www.chipublib.org/locations/136/,,,,,,,,,,,,,,-87.64312507,41.67788671,#ERROR!,#ERROR!,Accelerate77,SE,,,,
885,West Town Bikes,2459 West Division Street,60622,Chicago,IL,"Chicago, IL 60622",USA,Bicycle Store,yes,http://westtownbikes.org/,,,,,,,,,,,,,,-87.68847062,41.90291137,#ERROR!,#ERROR!,Shareable Map,SE,,,,
886,West Town Branch Library,1625 W. Chicago Avenue,60622,Chicago,IL,"Chicago, IL 60622",USA,Library,yes,http://www.chipublib.org/locations/170,,,,,,,,,,,,,,-87.66819875,41.89596722,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
887,WESTERN SOUTHERN LIFE INS CO,4610C W DIVERSEY AVE,,Chicago,IL,"Chicago, IL ",USA,,no,https://www.westernsouthern.com/wslife,,,,,,,,,,,,,(773) 736-3272,-87.7424086,41.9323861,,,SEWG,DC,,,,
888,Westside Learning Centers of Malcolm X College,1019 S MAY ST,60607,Chicago,IL,"Chicago, IL 60607",USA,,no,https://www.yelp.com/biz/westside-education-center-chicago,,,,,,,,,,,,,312.850.7420,-87.6549238,41.8688231,,,SEWG,DC,,,,
889,Whipple / Dickens Community Garden,2056 N. Whipple St,60647,Chicago,IL,"Chicago, IL 60647",USA,Community Garden,yes,https://www.facebook.com/whipplecommunitygarden/,,,,,,,,,,,,,,-87.70392699,41.91856722,#ERROR!,#ERROR!,Accelerate77,SE,,,,
890,"Whitney M. Young, Jr. Branch Library",7901 S. King Drive,60619,Chicago,IL,"Chicago, IL 60619",USA,Library,yes,http://www.chipublib.org/locations/90,,,,,,,,,,,,,,-87.607643,41.745767,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
891,Wicker Park Babysitting Coop,,60642,Chicago,IL,"Chicago, IL 60642",USA,cooperative,no adrs,https://www.sittingaround.com/find-babysitting-cooperatives/US/illinois/chicago/60642/640/wicker-park/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
892,Wicker Park Farmers Market,1425 N. Damen Ave.,60622,Chicago,IL,"Chicago, IL 60622",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.67729043,41.90742049,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
893,Wicker Park Farmers' Market,1425 N. Damen St.,60622,Chicago,IL,"Chicago, IL 60622",USA,Farmers Market,yes,https://www.facebook.com/Wicker-Park-Farmers-Market-251165281566761/,,,,,,,,,,,,,,-87.67729043,41.90742049,#ERROR!,#ERROR!,Accelerate77,SE,,,,
894,Win-Hood Co-Op Credit Union,6149 N Wolcott Ave,60660,Chicago,IL,"Chicago, IL 60660",USA,Credit Union,yes,http://winhoodcu.com/,,,,,,,,,,,,,(773)761-3400,-87.67705808,41.99343932,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
896,Windy City Harvest Youth Farm in North Lawndale,3539-49 W Ogden Ave,60623,Chicago,IL,"Chicago, IL 60623",USA,Community Garden,yes,http://www.chicagobotanic.org/urbanagriculture/youthfarm/farms,,,,,,,,,,,,,,-87.71724,41.846636,#ERROR!,#ERROR!,Neighborspace,SE,,,,
897,Windy City Harvest’s People’s Garden,215-21 N Kenneth Ave,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.7392422,41.9526918,,,SEWG,DC,,,,
898,Winthrop Avenue Family Historical Garden,4630 N Winthrop Ave,60640,Chicago,Il,"Chicago, Il 60640",USA,Community Garden,yes,https://sites.google.com/site/winthropinitiatives/home,,,,,,,,,,,,,,-87.65733545,41.96649185,#ERROR!,#ERROR!,Accelerate77,SE,,,,
899,Winthrop Family Historical Garden,4328 N Winthrop Ave,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.6562146,41.9658485,,,SEWG,DC,,,,
900,Winthrop Harmony Arts Garden,4919 N. Winthrop,60640,Chicago,IL,"Chicago, IL 60640",USA,Community Garden,yes,http://www.greenscenechicago.org/About_the_Garden.html,,,,,,,,,,,,,,-87.65761165,41.97206661,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
902,Women's Business Development Center,8 S Michigan Ave,60603,Chicago,IL,"Chicago, IL 60603",USA,Social Workshop,yes,https://www.wbdc.org,,,,,,,,,,,,,,,,#ERROR!,#ERROR!,SEWG,DC,,,,
904,Wood Street Urban Farm,5814 S. Wood St.,60636,Chicago,IL,"Chicago, IL 60636",USA,Farm,yes,www.growinghomeinc.org,,,,,,,,,,,,,,-87.66937782,41.78824614,#ERROR!,#ERROR!,Accelerate77,SE,,,,
905,Woodson Regional Branch Library,9525 S. Halsted Street,60628,Chicago,IL,"Chicago, IL 60628",USA,Library,yes,http://www.chipublib.org/locations/98,,,,,,,,,,,,,,-87.64310895,41.72101275,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
907,Woolman-Washington Co-Op,2049 W Pierce Ave,60622,Chicago,IL,"Chicago, IL 60622",USA,Housing Coop,yes,http://section-8-housing.credio.com/l/6127/Woolman-Washington-Cooperative-Apartments,,,,,,,,,,,,,,-87.67917428,41.90924886,#ERROR!,#ERROR!,Shareable Map,SE,,,,
